ResponseId,question_group,question,item,multi_select,source_column
R_MK0014269,Career aspirations,What helps decide which jobs to do,Teachers,True,Q91
R_MK0014269,Career aspirations,What helps decide which jobs to do,Social media,True,Q91
R_MK0015367,Career aspirations,What helps decide which jobs to do,Career advise from teachers or career advisors,True,Q91
R_MK0015367,Career aspirations,What helps decide which jobs to do,My family,True,Q91
R_MK0015367,Career aspirations,What helps decide which jobs to do,STEM related activities at school,True,Q91
R_MK0015367,Career aspirations,What helps decide which jobs to do,home or outside of school,True,Q91
R_MK0015367,Career aspirations,What helps decide which jobs to do,Role models/ influencers,True,Q91
R_MK0018536,Career aspirations,What helps decide which jobs to do,My family,True,Q91
R_MK0018536,Career aspirations,What helps decide which jobs to do,Social media,True,Q91
R_MK0018536,Career aspirations,What helps decide which jobs to do,Role models/ influencers,True,Q91
R_MK0019133,Career aspirations,What helps decide which jobs to do,My friends,True,Q91
R_MK0019133,Career aspirations,What helps decide which jobs to do,Role models/ influencers,True,Q91
R_MK0020431,Career aspirations,What helps decide which jobs to do,Role models/ influencers,True,Q91
R_MK0021482,Career aspirations,What helps decide which jobs to do,My friends,True,Q91
R_MK0021482,Career aspirations,What helps decide which jobs to do,STEM related activities at school,True,Q91
R_MK0021482,Career aspirations,What helps decide which jobs to do,home or outside of school,True,Q91
R_MK0021482,Career aspirations,What helps decide which jobs to do,Social media,True,Q91
R_MK0021482,Career aspirations,What helps decide which jobs to do,Role models/ influencers,True,Q91
R_MK0022458,Career aspirations,What helps decide which jobs to do,Teachers,True,Q91
R_MK0022458,Career aspirations,What helps decide which jobs to do,My friends,True,Q91
R_MK0022458,Career aspirations,What helps decide which jobs to do,My family,True,Q91
R_MK0022458,Career aspirations,What helps decide which jobs to do,Role models/ influencers,True,Q91
R_MK0023977,Career aspirations,What helps decide which jobs to do,Career advise from teachers or career advisors,True,Q91
R_MK0023977,Career aspirations,What helps decide which jobs to do,My friends,True,Q91
R_MK0023977,Career aspirations,What helps decide which jobs to do,STEM related activities at school,True,Q91
R_MK0023977,Career aspirations,What helps decide which jobs to do,home or outside of school,True,Q91
R_MK0023977,Career aspirations,What helps decide which jobs to do,Social media,True,Q91
R_MK0024720,Career aspirations,What helps decide which jobs to do,Social media,True,Q91
R_MK0024720,Career aspirations,What helps decide which jobs to do,Role models/ influencers,True,Q91
R_MK0025500,Career aspirations,What helps decide which jobs to do,Teachers,True,Q91
R_MK0025500,Career aspirations,What helps decide which jobs to do,My family,True,Q91
R_MK0025500,Career aspirations,What helps decide which jobs to do,Role models/ influencers,True,Q91
R_MK0026571,Career aspirations,What helps decide which jobs to do,Teachers,True,Q91
R_MK0026571,Career aspirations,What helps decide which jobs to do,My family,True,Q91
R_MK0026571,Career aspirations,What helps decide which jobs to do,Social media,True,Q91
R_MK0026571,Career aspirations,What helps decide which jobs to do,Role models/ influencers,True,Q91
R_MK0027927,Career aspirations,What helps decide which jobs to do,Career advise from teachers or career advisors,True,Q91
R_MK0027927,Career aspirations,What helps decide which jobs to do,My friends,True,Q91
R_MK0027927,Career aspirations,What helps decide which jobs to do,STEM related activities at school,True,Q91
R_MK0027927,Career aspirations,What helps decide which jobs to do,home or outside of school,True,Q91
R_MK0028258,Career aspirations,What helps decide which jobs to do,Teachers,True,Q91
R_MK0028258,Career aspirations,What helps decide which jobs to do,My friends,True,Q91
R_MK0028258,Career aspirations,What helps decide which jobs to do,My family,True,Q91
R_MK0028258,Career aspirations,What helps decide which jobs to do,STEM related activities at school,True,Q91
R_MK0028258,Career aspirations,What helps decide which jobs to do,home or outside of school,True,Q91
R_MK0028258,Career aspirations,What helps decide which jobs to do,Role models/ influencers,True,Q91
R_MK0029779,Career aspirations,What helps decide which jobs to do,Role models/ influencers,True,Q91
R_MK0030633,Career aspirations,What helps decide which jobs to do,Teachers,True,Q91
R_MK0030633,Career aspirations,What helps decide which jobs to do,My friends,True,Q91
R_MK0030633,Career aspirations,What helps decide which jobs to do,Role models/ influencers,True,Q91
R_MK0031816,Career aspirations,What helps decide which jobs to do,Career advise from teachers or career advisors,True,Q91
R_MK0031816,Career aspirations,What helps decide which jobs to do,Teachers,True,Q91
R_MK0031816,Career aspirations,What helps decide which jobs to do,My family,True,Q91
R_MK0031816,Career aspirations,What helps decide which jobs to do,STEM related activities at school,True,Q91
R_MK0031816,Career aspirations,What helps decide which jobs to do,home or outside of school,True,Q91
R_MK0032287,Career aspirations,What helps decide which jobs to do,Career advise from teachers or career advisors,True,Q91
R_MK0032287,Career aspirations,What helps decide which jobs to do,Teachers,True,Q91
R_MK0033998,Career aspirations,What helps decide which jobs to do,Career advise from teachers or career advisors,True,Q91
R_MK0033998,Career aspirations,What helps decide which jobs to do,Teachers,True,Q91
R_MK0034390,Career aspirations,What helps decide which jobs to do,Teachers,True,Q91
R_MK0034390,Career aspirations,What helps decide which jobs to do,Social media,True,Q91
R_MK0034390,Career aspirations,What helps decide which jobs to do,Role models/ influencers,True,Q91
R_MK0035805,Career aspirations,What helps decide which jobs to do,Career advise from teachers or career advisors,True,Q91
R_MK0035805,Career aspirations,What helps decide which jobs to do,My friends,True,Q91
R_MK0035805,Career aspirations,What helps decide which jobs to do,STEM related activities at school,True,Q91
R_MK0035805,Career aspirations,What helps decide which jobs to do,home or outside of school,True,Q91
R_MK0035805,Career aspirations,What helps decide which jobs to do,Social media,True,Q91
R_MK0036231,Career aspirations,What helps decide which jobs to do,Teachers,True,Q91
R_MK0036231,Career aspirations,What helps decide which jobs to do,Social media,True,Q91
R_MK0037540,Career aspirations,What helps decide which jobs to do,My friends,True,Q91
R_MK0037540,Career aspirations,What helps decide which jobs to do,Social media,True,Q91
R_MK0038406,Career aspirations,What helps decide which jobs to do,Career advise from teachers or career advisors,True,Q91
R_MK0038406,Career aspirations,What helps decide which jobs to do,My friends,True,Q91
R_MK0039929,Career aspirations,What helps decide which jobs to do,Teachers,True,Q91
R_MK0039929,Career aspirations,What helps decide which jobs to do,My friends,True,Q91
R_MK0039929,Career aspirations,What helps decide which jobs to do,Role models/ influencers,True,Q91
R_MK0040419,Career aspirations,What helps decide which jobs to do,Career advise from teachers or career advisors,True,Q91
