ResponseId,activity_type,battery,item,response,response_code,score,is_dont_know,source_column
R_MK0030869,Excursions,outcomes,More interested about learning about STEM,No,4,1,False,Q106_3
R_MK0037653,Excursions,outcomes,More interested about learning about STEM,No,4,1,False,Q106_3
R_MK0038667,Excursions,outcomes,More interested about learning about STEM,Yes a little,2,3,False,Q106_3
R_MK0042313,Excursions,outcomes,More interested about learning about STEM,No,4,1,False,Q106_3
R_MK0043999,Excursions,outcomes,More interested about learning about STEM,Yes a little,2,3,False,Q106_3
R_MK0054491,Excursions,outcomes,More interested about learning about STEM,Yes a little,2,3,False,Q106_3
R_MK0055575,Excursions,outcomes,More interested about learning about STEM,Yes a lot,1,4,False,Q106_3
R_MK0059808,Excursions,outcomes,More interested about learning about STEM,No,4,1,False,Q106_3
R_MK0063210,Excursions,outcomes,More interested about learning about STEM,I do not know,5,,True,Q106_3
R_MK0065971,Excursions,outcomes,More interested about learning about STEM,Maybe,3,2,False,Q106_3
R_MK0068468,Excursions,outcomes,More interested about learning about STEM,Maybe,3,2,False,Q106_3
R_MK0070349,Excursions,outcomes,More interested about learning about STEM,Yes a lot,1,4,False,Q106_3
R_MK0071164,Excursions,outcomes,More interested about learning about STEM,No,4,1,False,Q106_3
R_MK0077148,Excursions,outcomes,More interested about learning about STEM,Yes a lot,1,4,False,Q106_3
R_MK0084645,Excursions,outcomes,More interested about learning about STEM,Yes a little,2,3,False,Q106_3
R_MK0087342,Excursions,outcomes,More interested about learning about STEM,No,4,1,False,Q106_3
R_MK0088710,Excursions,outcomes,More interested about learning about STEM,I do not know,5,,True,Q106_3
R_MK0092349,Excursions,outcomes,More interested about learning about STEM,Yes a little,2,3,False,Q106_3
R_MK0093864,Excursions,outcomes,More interested about learning about STEM,Yes a lot,1,4,False,Q106_3
R_MK0095545,Excursions,outcomes,More interested about learning about STEM,Yes a lot,1,4,False,Q106_3
R_MK0098826,Excursions,outcomes,More interested about learning about STEM,Maybe,3,2,False,Q106_3
R_MK0104887,Excursions,outcomes,More interested about learning about STEM,Yes a lot,1,4,False,Q106_3
R_MK0113534,Excursions,outcomes,More interested about learning about STEM,Yes a little,2,3,False,Q106_3
R_MK0115101,Excursions,outcomes,More interested about learning about STEM,Yes a lot,1,4,False,Q106_3
R_MK0120777,Excursions,outcomes,More interested about learning about STEM,Yes a lot,1,4,False,Q106_3
R_MK0135330,Excursions,outcomes,More interested about learning about STEM,Yes a little,2,3,False,Q106_3
R_MK0140966,Excursions,outcomes,More interested about learning about STEM,Yes a little,2,3,False,Q106_3
R_MK0143612,Excursions,outcomes,More interested about learning about STEM,Yes a little,2,3,False,Q106_3
R_MK0147145,Excursions,outcomes,More interested about learning about STEM,Maybe,3,2,False,Q106_3
R_MK0152162,Excursions,outcomes,More interested about learning about STEM,Yes a lot,1,4,False,Q106_3
R_MK0158689,Excursions,outcomes,More interested about learning about STEM,No,4,1,False,Q106_3
R_MK0161479,Excursions,outcomes,More interested about learning about STEM,Yes a lot,1,4,False,Q106_3
R_MK0162960,Excursions,outcomes,More interested about learning about STEM,Yes a lot,1,4,False,Q106_3
R_MK0164642,Excursions,outcomes,More interested about learning about STEM,Yes a lot,1,4,False,Q106_3
R_MK0165992,Excursions,outcomes,More interested about learning about STEM,Yes a lot,1,4,False,Q106_3
R_MK0172581,Excursions,outcomes,More interested about learning about STEM,Yes a lot,1,4,False,Q106_3
R_MK0173433,Excursions,outcomes,More interested about learning about STEM,Yes a little,2,3,False,Q106_3
R_MK0174555,Excursions,outcomes,More interested about learning about STEM,Maybe,3,2,False,Q106_3
R_MK0177728,Excursions,outcomes,More interested about learning about STEM,I do not know,5,,True,Q106_3
R_MK0178683,Excursions,outcomes,More interested about learning about STEM,No,4,1,False,Q106_3
R_MK0179259,Excursions,outcomes,More interested about learning about STEM,Yes a lot,1,4,False,Q106_3
R_MK0000490,Excursions,outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q106_4
R_MK0004366,Excursions,outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q106_4
R_MK0006588,Excursions,outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q106_4
R_MK0009873,Excursions,outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q106_4
R_MK0017999,Excursions,outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q106_4
R_MK0019930,Excursions,outcomes,More confident in solving STEM problems,No,4,1,False,Q106_4
R_MK0021392,Excursions,outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q106_4
R_MK0022179,Excursions,outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q106_4
R_MK0024716,Excursions,outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q106_4
R_MK0026424,Excursions,outcomes,More confident in solving STEM problems,No,4,1,False,Q106_4
R_MK0028706,Excursions,outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q106_4
R_MK0030869,Excursions,outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q106_4
R_MK0037653,Excursions,outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q106_4
R_MK0038667,Excursions,outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q106_4
R_MK0042313,Excursions,outcomes,More confident in solving STEM problems,No,4,1,False,Q106_4
R_MK0043999,Excursions,outcomes,More confident in solving STEM problems,No,4,1,False,Q106_4
R_MK0054491,Excursions,outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q106_4
R_MK0055575,Excursions,outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q106_4
R_MK0059808,Excursions,outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q106_4
R_MK0063210,Excursions,outcomes,More confident in solving STEM problems,No,4,1,False,Q106_4
R_MK0065971,Excursions,outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q106_4
R_MK0068468,Excursions,outcomes,More confident in solving STEM problems,No,4,1,False,Q106_4
R_MK0070349,Excursions,outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q106_4
R_MK0071164,Excursions,outcomes,More confident in solving STEM problems,I do not know,5,,True,Q106_4
R_MK0077148,Excursions,outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q106_4
R_MK0084645,Excursions,outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q106_4
R_MK0087342,Excursions,outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q106_4
R_MK0088710,Excursions,outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q106_4
R_MK0092349,Excursions,outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q106_4
R_MK0093864,Excursions,outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q106_4
R_MK0095545,Excursions,outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q106_4
R_MK0098826,Excursions,outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q106_4
R_MK0104887,Excursions,outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q106_4
R_MK0113534,Excursions,outcomes,More confident in solving STEM problems,No,4,1,False,Q106_4
R_MK0115101,Excursions,outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q106_4
R_MK0120777,Excursions,outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q106_4
R_MK0135330,Excursions,outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q106_4
R_MK0140966,Excursions,outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q106_4
R_MK0143612,Excursions,outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q106_4
R_MK0147145,Excursions,outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q106_4
R_MK0152162,Excursions,outcomes,More confident in solving STEM problems,No,4,1,False,Q106_4
R_MK0158689,Excursions,outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q106_4
R_MK0161479,Excursions,outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q106_4
R_MK0162960,Excursions,outcomes,More confident in solving STEM problems,No,4,1,False,Q106_4
R_MK0164642,Excursions,outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q106_4
R_MK0165992,Excursions,outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q106_4
R_MK0172581,Excursions,outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q106_4
R_MK0173433,Excursions,outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q106_4
R_MK0174555,Excursions,outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q106_4
R_MK0177728,Excursions,outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q106_4
R_MK0178683,Excursions,outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q106_4
R_MK0179259,Excursions,outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q106_4
R_MK0000490,Excursions,outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q106_5
R_MK0004366,Excursions,outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q106_5
R_MK0006588,Excursions,outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q106_5
R_MK0009873,Excursions,outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q106_5
R_MK0017999,Excursions,outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q106_5
R_MK0019930,Excursions,outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q106_5
R_MK0021392,Excursions,outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q106_5
R_MK0022179,Excursions,outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q106_5
R_MK0024716,Excursions,outcomes,"More comfortable with using tools, technology and equipment",I do not know,5,,True,Q106_5
R_MK0026424,Excursions,outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q106_5
R_MK0028706,Excursions,outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q106_5
R_MK0030869,Excursions,outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q106_5
R_MK0037653,Excursions,outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q106_5
R_MK0038667,Excursions,outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q106_5
R_MK0042313,Excursions,outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q106_5
R_MK0043999,Excursions,outcomes,"More comfortable with using tools, technology and equipment",Maybe,3,2,False,Q106_5
R_MK0054491,Excursions,outcomes,"More comfortable with using tools, technology and equipment",Maybe,3,2,False,Q106_5
R_MK0055575,Excursions,outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q106_5
R_MK0059808,Excursions,outcomes,"More comfortable with using tools, technology and equipment",No,4,1,False,Q106_5
R_MK0063210,Excursions,outcomes,"More comfortable with using tools, technology and equipment",No,4,1,False,Q106_5
R_MK0065971,Excursions,outcomes,"More comfortable with using tools, technology and equipment",I do not know,5,,True,Q106_5
R_MK0068468,Excursions,outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q106_5
R_MK0070349,Excursions,outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q106_5
R_MK0071164,Excursions,outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q106_5
R_MK0077148,Excursions,outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q106_5
R_MK0084645,Excursions,outcomes,"More comfortable with using tools, technology and equipment",I do not know,5,,True,Q106_5
R_MK0087342,Excursions,outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q106_5
R_MK0088710,Excursions,outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q106_5
R_MK0092349,Excursions,outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q106_5
R_MK0093864,Excursions,outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q106_5
R_MK0095545,Excursions,outcomes,"More comfortable with using tools, technology and equipment",I do not know,5,,True,Q106_5
R_MK0098826,Excursions,outcomes,"More comfortable with using tools, technology and equipment",I do not know,5,,True,Q106_5
R_MK0104887,Excursions,outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q106_5
R_MK0113534,Excursions,outcomes,"More comfortable with using tools, technology and equipment",Maybe,3,2,False,Q106_5
R_MK0115101,Excursions,outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q106_5
R_MK0120777,Excursions,outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q106_5
R_MK0135330,Excursions,outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q106_5
R_MK0140966,Excursions,outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q106_5
R_MK0143612,Excursions,outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q106_5
R_MK0147145,Excursions,outcomes,"More comfortable with using tools, technology and equipment",Maybe,3,2,False,Q106_5
R_MK0152162,Excursions,outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q106_5
R_MK0158689,Excursions,outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q106_5
R_MK0161479,Excursions,outcomes,"More comfortable with using tools, technology and equipment",No,4,1,False,Q106_5
R_MK0162960,Excursions,outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q106_5
R_MK0164642,Excursions,outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q106_5
R_MK0165992,Excursions,outcomes,"More comfortable with using tools, technology and equipment",Maybe,3,2,False,Q106_5
R_MK0172581,Excursions,outcomes,"More comfortable with using tools, technology and equipment",Maybe,3,2,False,Q106_5
R_MK0173433,Excursions,outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q106_5
R_MK0174555,Excursions,outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q106_5
R_MK0177728,Excursions,outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q106_5
R_MK0178683,Excursions,outcomes,"More comfortable with using tools, technology and equipment",Maybe,3,2,False,Q106_5
R_MK0179259,Excursions,outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q106_5
R_MK0000490,Excursions,outcomes,More comfortable working in teams,Yes a lot,1,4,False,Q106_6
R_MK0004366,Excursions,outcomes,More comfortable working in teams,Yes a lot,1,4,False,Q106_6
R_MK0006588,Excursions,outcomes,More comfortable working in teams,Yes a lot,1,4,False,Q106_6
R_MK0009873,Excursions,outcomes,More comfortable working in teams,Yes a little,2,3,False,Q106_6
R_MK0017999,Excursions,outcomes,More comfortable working in teams,No,4,1,False,Q106_6
R_MK0019930,Excursions,outcomes,More comfortable working in teams,Yes a little,2,3,False,Q106_6
R_MK0021392,Excursions,outcomes,More comfortable working in teams,No,4,1,False,Q106_6
R_MK0022179,Excursions,outcomes,More comfortable working in teams,No,4,1,False,Q106_6
R_MK0024716,Excursions,outcomes,More comfortable working in teams,Yes a lot,1,4,False,Q106_6
R_MK0026424,Excursions,outcomes,More comfortable working in teams,No,4,1,False,Q106_6
R_MK0028706,Excursions,outcomes,More comfortable working in teams,Yes a little,2,3,False,Q106_6
