ResponseId,question,source_column,response
R_MK0028356,You have selected you have gone on an excursion. What did you do in the activity?,Q69,Testing the water in the creek near us and finding what was in it.
R_MK0032509,You have selected you have gone on an excursion. What did you do in the activity?,Q69,Learning science can fix real problems in our own town.
R_MK0037791,You have selected you have gone on an excursion. What did you do in the activity?,Q69,Making the poster and the model together.
R_MK0047188,You have selected you have gone on an excursion. What did you do in the activity?,Q69,"Getting to build something that actually worked, not just learn about it."
R_MK0048478,You have selected you have gone on an excursion. What did you do in the activity?,Q69,Talking to the women in STEM about their actual day to day jobs.
R_MK0049894,You have selected you have gone on an excursion. What did you do in the activity?,Q69,"Finding out health jobs are STEM jobs, I thought STEM was just computers."
R_MK0053831,You have selected you have gone on an excursion. What did you do in the activity?,Q69,The video call with the scientist who works with livestock.
R_MK0054762,You have selected you have gone on an excursion. What did you do in the activity?,Q69,The video call with the scientist who works with livestock.
R_MK0055948,You have selected you have gone on an excursion. What did you do in the activity?,Q69,Making the poster and the model together.
R_MK0056163,You have selected you have gone on an excursion. What did you do in the activity?,Q69,Getting to do it here instead of travelling to the city.
R_MK0057596,You have selected you have gone on an excursion. What did you do in the activity?,Q69,The coding part. I do a bit at home but this was harder.
R_MK0059929,You have selected you have gone on an excursion. What did you do in the activity?,Q69,Getting to do it here instead of travelling to the city.
R_MK0063234,You have selected you have gone on an excursion. What did you do in the activity?,Q69,"Making a game, I didn't know you could learn that at school."
R_MK0064858,You have selected you have gone on an excursion. What did you do in the activity?,Q69,Learning science can fix real problems in our own town.
R_MK0066188,You have selected you have gone on an excursion. What did you do in the activity?,Q69,"Presenting our project, I liked explaining it to the parents."
R_MK0068175,You have selected you have gone on an excursion. What did you do in the activity?,Q69,The mentor said she was first in her family to go to uni too.
R_MK0071612,You have selected you have gone on an excursion. What did you do in the activity?,Q69,"Learning the science behind farming, which is what my family does."
R_MK0073180,You have selected you have gone on an excursion. What did you do in the activity?,Q69,"Meeting the mentor who works in tech, I asked her heaps of questions."
R_MK0074541,You have selected you have gone on an excursion. What did you do in the activity?,Q69,Finding out design is part of engineering too.
R_MK0077994,You have selected you have gone on an excursion. What did you do in the activity?,Q69,The video call with the scientist who works with livestock.
R_MK0078844,You have selected you have gone on an excursion. What did you do in the activity?,Q69,"It wasn't like normal school, we chose what our project was about."
R_MK0093980,You have selected you have gone on an excursion. What did you do in the activity?,Q69,The mentor said she was first in her family to go to uni too.
R_MK0095230,You have selected you have gone on an excursion. What did you do in the activity?,Q69,"Finding out health jobs are STEM jobs, I thought STEM was just computers."
R_MK0096996,You have selected you have gone on an excursion. What did you do in the activity?,Q69,"It wasn't like normal school, we chose what our project was about."
R_MK0100836,You have selected you have gone on an excursion. What did you do in the activity?,Q69,Getting to do it here instead of travelling to the city.
R_MK0101410,You have selected you have gone on an excursion. What did you do in the activity?,Q69,Learning science can fix real problems in our own town.
R_MK0102922,You have selected you have gone on an excursion. What did you do in the activity?,Q69,Getting to do it here instead of travelling to the city.
R_MK0105282,You have selected you have gone on an excursion. What did you do in the activity?,Q69,Testing the water in the creek near us and finding what was in it.
R_MK0106320,You have selected you have gone on an excursion. What did you do in the activity?,Q69,Going deeper than we do in normal class.
R_MK0111523,You have selected you have gone on an excursion. What did you do in the activity?,Q69,Being in a small group where I wasn't scared to say the wrong thing.
R_MK0113390,You have selected you have gone on an excursion. What did you do in the activity?,Q69,Making the poster and the model together.
R_MK0115544,You have selected you have gone on an excursion. What did you do in the activity?,Q69,Being in a small group where I wasn't scared to say the wrong thing.
R_MK0117485,You have selected you have gone on an excursion. What did you do in the activity?,Q69,Organising my group and working out who did what.
R_MK0122220,You have selected you have gone on an excursion. What did you do in the activity?,Q69,Getting to do it here instead of travelling to the city.
R_MK0127198,You have selected you have gone on an excursion. What did you do in the activity?,Q69,Learning science can fix real problems in our own town.
R_MK0131873,You have selected you have gone on an excursion. What did you do in the activity?,Q69,"Finding out health jobs are STEM jobs, I thought STEM was just computers."
